transaction_id,customer_id,product_id,date,quantity,base_price,category,discount,total_amount
38083,3119,195,2026-02-14 14:07:08.373570,1,365.45,Electronics,0.0,365.45
38084,3926,116,2026-02-14 14:07:08.373570,1,378.42,Sports,0.0,378.42
38085,2077,144,2026-02-14 14:07:08.373570,1,140.12,Clothing,0.1,126.11
38086,2748,137,2026-02-14 14:07:08.373570,3,117.74,Home,0.1,317.9
38087,1379,82,2026-02-14 14:07:08.373570,1,451.9,Electronics,0.2,361.52
38088,2297,24,2026-02-14 14:07:08.373570,2,355.91,Beauty,0.0,711.82
38089,2325,82,2026-02-14 14:07:08.373570,2,451.9,Electronics,0.1,813.42
38090,2314,199,2026-02-14 14:07:08.373570,4,442.54,Home,0.0,1770.16
38091,3411,179,2026-02-14 14:07:08.373570,1,16.85,Home,0.0,16.85
38092,2870,122,2026-02-14 14:07:08.373570,2,438.41,Sports,0.0,876.82
38093,2976,4,2026-02-14 14:07:08.373570,2,27.18,Clothing,0.0,54.36
38094,1301,89,2026-02-14 14:07:08.373570,1,269.59,Clothing,0.1,242.63
38095,3258,88,2026-02-14 14:07:08.373570,1,281.38,Electronics,0.0,281.38
38096,4163,186,2026-02-14 14:07:08.373570,3,477.63,Clothing,0.0,1432.89
38097,1605,96,2026-02-14 14:07:08.373570,2,316.66,Beauty,0.0,633.32
38098,3222,152,2026-02-14 14:07:08.373570,2,425.36,Sports,0.0,850.72
38099,1042,93,2026-02-14 14:07:08.373570,3,403.31,Home,0.0,1209.93
38100,2991,112,2026-02-14 14:07:08.373570,1,436.88,Beauty,0.2,349.5
38101,4514,80,2026-02-14 14:07:08.373570,1,451.47,Home,0.0,451.47
38102,3226,9,2026-02-14 14:07:08.373570,1,400.19,Home,0.0,400.19
38103,882,53,2026-02-14 14:07:08.373570,2,155.29,Sports,0.3,217.41
38104,2563,69,2026-02-14 14:07:08.373570,1,32.82,Beauty,0.2,26.26
38105,302,140,2026-02-14 14:07:08.373570,1,480.13,Home,0.0,480.13
38106,1063,105,2026-02-14 14:07:08.373570,3,104.91,Clothing,0.1,283.26
38107,1210,120,2026-02-14 14:07:08.373570,1,260.53,Clothing,0.1,234.48
38108,4220,170,2026-02-14 14:07:08.373570,1,78.2,Clothing,0.0,78.2
38109,4957,198,2026-02-14 14:07:08.373570,1,104.58,Home,0.0,104.58
38110,953,188,2026-02-14 14:07:08.373570,1,368.51,Clothing,0.0,368.51
38111,1571,142,2026-02-14 14:07:08.373570,2,380.0,Electronics,0.0,760.0
38112,266,11,2026-02-14 14:07:08.373570,1,231.97,Electronics,0.1,208.77
38113,65,88,2026-02-14 14:07:08.373570,1,281.38,Electronics,0.3,196.97
38114,3520,35,2026-02-14 14:07:08.373570,1,376.71,Home,0.0,376.71
38115,2693,3,2026-02-14 14:07:08.373570,3,156.04,Sports,0.0,468.12
38116,438,190,2026-02-14 14:07:08.373570,4,155.95,Clothing,0.2,499.04
38117,3852,174,2026-02-14 14:07:08.373570,1,58.61,Home,0.0,58.61
38118,3114,101,2026-02-14 14:07:08.373570,1,278.39,Beauty,0.1,250.55
38119,4405,171,2026-02-14 14:07:08.373570,1,11.66,Electronics,0.0,11.66
38120,1792,107,2026-02-14 14:07:08.373570,1,334.04,Clothing,0.0,334.04
38121,1320,157,2026-02-14 14:07:08.373570,1,423.77,Sports,0.0,423.77
38122,659,121,2026-02-14 14:07:08.373570,1,465.25,Beauty,0.0,465.25
38123,2930,160,2026-02-14 14:07:08.373570,2,467.93,Electronics,0.0,935.86
38124,1349,34,2026-02-14 14:07:08.373570,3,25.08,Beauty,0.3,52.67
38125,214,68,2026-02-14 14:07:08.373570,1,123.21,Sports,0.0,123.21
38126,3603,129,2026-02-14 14:07:08.373570,3,481.52,Sports,0.0,1444.56
38127,4135,26,2026-02-14 14:07:08.373570,1,342.66,Beauty,0.1,308.39
38128,3372,102,2026-02-14 14:07:08.373570,3,308.69,Beauty,0.0,926.07
38129,325,167,2026-02-14 14:07:08.373570,1,442.2,Home,0.0,442.2
38130,1868,13,2026-02-14 14:07:08.373570,2,359.39,Beauty,0.2,575.02
38131,574,119,2026-02-14 14:07:08.373570,1,200.88,Home,0.2,160.7
38132,4443,163,2026-02-14 14:07:08.373570,1,228.6,Home,0.1,205.74
38133,4925,62,2026-02-14 14:07:08.373570,1,430.56,Electronics,0.0,430.56
38134,737,62,2026-02-14 14:07:08.373570,2,430.56,Electronics,0.3,602.78
38135,1939,44,2026-02-14 14:07:08.373570,3,244.73,Sports,0.0,734.19
38136,4666,147,2026-02-14 14:07:08.373570,1,242.85,Sports,0.0,242.85
38137,4308,44,2026-02-14 14:07:08.373570,1,244.73,Sports,0.0,244.73
38138,1033,151,2026-02-14 14:07:08.373570,2,446.81,Clothing,0.0,893.62
38139,414,41,2026-02-14 14:07:08.373570,2,172.01,Beauty,0.0,344.02
38140,3859,74,2026-02-14 14:07:08.373570,1,299.25,Clothing,0.0,299.25
38141,1967,198,2026-02-14 14:07:08.373570,1,104.58,Home,0.0,104.58
38142,1380,200,2026-02-14 14:07:08.373570,1,406.64,Clothing,0.0,406.64
38143,4160,173,2026-02-14 14:07:08.373570,1,355.25,Home,0.0,355.25
38144,4282,57,2026-02-14 14:07:08.373570,1,292.1,Beauty,0.0,292.1
38145,1753,66,2026-02-14 14:07:08.373570,1,479.54,Sports,0.0,479.54
38146,2844,23,2026-02-14 14:07:08.373570,2,372.5,Clothing,0.2,596.0
38147,3070,38,2026-02-14 14:07:08.373570,4,36.53,Electronics,0.0,146.12
38148,3308,146,2026-02-14 14:07:08.373570,5,448.21,Home,0.0,2241.05
38149,3725,131,2026-02-14 14:07:08.373570,1,420.7,Home,0.0,420.7
38150,3087,44,2026-02-14 14:07:08.373570,2,244.73,Sports,0.0,489.46
38151,2717,5,2026-02-14 14:07:08.373570,1,28.25,Beauty,0.3,19.77
38152,495,28,2026-02-14 14:07:08.373570,4,221.81,Electronics,0.0,887.24
38153,4441,43,2026-02-14 14:07:08.373570,1,285.7,Beauty,0.0,285.7
38154,395,57,2026-02-14 14:07:08.373570,1,292.1,Beauty,0.1,262.89
38155,4126,105,2026-02-14 14:07:08.373570,2,104.91,Clothing,0.0,209.82
38156,2304,93,2026-02-14 14:07:08.373570,3,403.31,Home,0.1,1088.94
38157,4687,120,2026-02-14 14:07:08.373570,3,260.53,Clothing,0.0,781.59
38158,4197,66,2026-02-14 14:07:08.373570,1,479.54,Sports,0.0,479.54
38159,2753,70,2026-02-14 14:07:08.373570,2,355.51,Beauty,0.0,711.02
38160,1585,65,2026-02-14 14:07:08.373570,2,67.75,Home,0.0,135.5
38161,3109,141,2026-02-14 14:07:08.373570,1,227.53,Electronics,0.2,182.02
38162,2051,99,2026-02-14 14:07:08.373570,4,431.27,Electronics,0.0,1725.08
38163,628,54,2026-02-14 14:07:08.373570,1,88.05,Beauty,0.1,79.24
38164,3098,130,2026-02-14 14:07:08.373570,1,330.27,Clothing,0.0,330.27
38165,3350,112,2026-02-14 14:07:08.373570,1,436.88,Beauty,0.0,436.88
38166,2213,150,2026-02-14 14:07:08.373570,1,46.34,Clothing,0.2,37.07
38167,3159,32,2026-02-14 14:07:08.373570,1,44.79,Sports,0.1,40.31
38168,347,78,2026-02-14 14:07:08.373570,2,183.59,Clothing,0.0,367.18
38169,504,139,2026-02-14 14:07:08.373570,2,188.37,Home,0.0,376.74
38170,3604,114,2026-02-14 14:07:08.373570,2,435.69,Sports,0.0,871.38
38171,1188,82,2026-02-14 14:07:08.373570,2,451.9,Electronics,0.0,903.8
38172,1537,49,2026-02-14 14:07:08.373570,1,453.63,Home,0.0,453.63
38173,988,89,2026-02-14 14:07:08.373570,2,269.59,Clothing,0.0,539.18
38174,628,141,2026-02-14 14:07:08.373570,1,227.53,Electronics,0.0,227.53
38175,3146,168,2026-02-14 14:07:08.373570,2,227.75,Home,0.2,364.4
38176,4056,164,2026-02-14 14:07:08.373570,2,286.76,Clothing,0.0,573.52
38177,2682,110,2026-02-14 14:07:08.373570,2,111.8,Home,0.0,223.6
38178,3348,40,2026-02-14 14:07:08.373570,2,219.64,Electronics,0.0,439.28
38179,3035,71,2026-02-14 14:07:08.373570,1,426.65,Sports,0.0,426.65
38180,4093,144,2026-02-14 14:07:08.373570,2,140.12,Clothing,0.0,280.24
38181,870,101,2026-02-14 14:07:08.373570,5,278.39,Beauty,0.0,1391.95
38182,423,97,2026-02-14 14:07:08.373570,2,210.48,Sports,0.0,420.96
38183,4082,97,2026-02-14 14:07:08.373570,2,210.48,Sports,0.0,420.96
38184,597,188,2026-02-14 14:07:08.373570,1,368.51,Clothing,0.0,368.51
38185,2330,140,2026-02-14 14:07:08.373570,3,480.13,Home,0.0,1440.39
38186,457,17,2026-02-14 14:07:08.373570,2,170.22,Electronics,0.0,340.44
38187,3955,76,2026-02-14 14:07:08.373570,2,424.26,Beauty,0.0,848.52
38188,3103,49,2026-02-14 14:07:08.373570,1,453.63,Home,0.1,408.27
38189,3422,188,2026-02-14 14:07:08.373570,2,368.51,Clothing,0.2,589.62
38190,3264,37,2026-02-14 14:07:08.373570,1,477.02,Electronics,0.0,477.02
38191,942,183,2026-02-14 14:07:08.373570,2,102.22,Electronics,0.1,184.0
38192,4932,38,2026-02-14 14:07:08.373570,1,36.53,Electronics,0.0,36.53
38193,512,28,2026-02-14 14:07:08.373570,1,221.81,Electronics,0.0,221.81
38194,4371,159,2026-02-14 14:07:08.373570,2,197.36,Sports,0.0,394.72
38195,2541,156,2026-02-14 14:07:08.373570,1,415.21,Electronics,0.2,332.17
38196,3801,136,2026-02-14 14:07:08.373570,1,373.8,Clothing,0.1,336.42
38197,1527,99,2026-02-14 14:07:08.373570,1,431.27,Electronics,0.0,431.27
38198,1121,19,2026-02-14 14:07:08.373570,1,327.0,Beauty,0.0,327.0
38199,600,30,2026-02-14 14:07:08.373570,2,384.48,Electronics,0.1,692.06
38200,1357,95,2026-02-14 14:07:08.373570,4,390.62,Electronics,0.0,1562.48
38201,3050,199,2026-02-14 14:07:08.373570,1,442.54,Home,0.0,442.54
38202,2419,155,2026-02-14 14:07:08.373570,2,468.98,Sports,0.0,937.96
38203,4617,16,2026-02-14 14:07:08.373570,3,282.47,Electronics,0.1,762.67
38204,4647,182,2026-02-14 14:07:08.373570,2,310.94,Sports,0.0,621.88
38205,2179,15,2026-02-14 14:07:08.373570,2,69.58,Clothing,0.0,139.16
38206,3532,144,2026-02-14 14:07:08.373570,2,140.12,Clothing,0.3,196.17
38207,336,174,2026-02-14 14:07:08.373570,3,58.61,Home,0.3,123.08
38208,2172,2,2026-02-14 14:07:08.373570,1,299.16,Beauty,0.0,299.16
38209,4797,178,2026-02-14 14:07:08.373570,4,98.94,Electronics,0.0,395.76
38210,4213,153,2026-02-14 14:07:08.373570,1,496.37,Sports,0.3,347.46
38211,1874,61,2026-02-14 14:07:08.373570,1,61.36,Clothing,0.0,61.36
38212,1000,17,2026-02-14 14:07:08.373570,2,170.22,Electronics,0.0,340.44
38213,1786,3,2026-02-14 14:07:08.373570,3,156.04,Sports,0.3,327.68
38214,461,200,2026-02-14 14:07:08.373570,2,406.64,Clothing,0.0,813.28
38215,4676,68,2026-02-14 14:07:08.373570,1,123.21,Sports,0.0,123.21
38216,2051,27,2026-02-14 14:07:08.373570,1,438.04,Home,0.1,394.24
38217,222,168,2026-02-14 14:07:08.373570,1,227.75,Home,0.0,227.75
38218,2611,96,2026-02-14 14:07:08.373570,1,316.66,Beauty,0.0,316.66
38219,1370,101,2026-02-14 14:07:08.373570,1,278.39,Beauty,0.0,278.39
38220,840,97,2026-02-14 14:07:08.373570,1,210.48,Sports,0.0,210.48
38221,1162,42,2026-02-14 14:07:08.373570,1,54.26,Beauty,0.2,43.41
38222,584,116,2026-02-14 14:07:08.373570,5,378.42,Sports,0.0,1892.1
38223,305,76,2026-02-14 14:07:08.373570,2,424.26,Beauty,0.0,848.52
38224,2520,98,2026-02-14 14:07:08.373570,7,134.47,Sports,0.0,941.29
38225,4225,156,2026-02-14 14:07:08.373570,1,415.21,Electronics,0.1,373.69
38226,4665,17,2026-02-14 14:07:08.373570,1,170.22,Electronics,0.0,170.22
38227,1732,93,2026-02-14 14:07:08.373570,1,403.31,Home,0.0,403.31
38228,3258,176,2026-02-14 14:07:08.373570,1,115.36,Electronics,0.3,80.75
38229,1615,127,2026-02-14 14:07:08.373570,2,311.24,Electronics,0.3,435.74
38230,4592,131,2026-02-14 14:07:08.373570,3,420.7,Home,0.1,1135.89
38231,4420,132,2026-02-14 14:07:08.373570,3,267.35,Clothing,0.0,802.05
38232,1330,197,2026-02-14 14:07:08.373570,1,478.0,Sports,0.0,478.0
38233,1857,54,2026-02-14 14:07:08.373570,2,88.05,Beauty,0.0,176.1
38234,3999,84,2026-02-14 14:07:08.373570,2,413.62,Beauty,0.1,744.52
38235,2458,11,2026-02-14 14:07:08.373570,1,231.97,Electronics,0.1,208.77
38236,1527,90,2026-02-14 14:07:08.373570,2,167.65,Home,0.3,234.71
38237,2765,6,2026-02-14 14:07:08.373570,1,22.91,Clothing,0.0,22.91
38238,3348,174,2026-02-14 14:07:08.373570,1,58.61,Home,0.0,58.61
38239,4933,133,2026-02-14 14:07:08.373570,5,112.08,Home,0.0,560.4
38240,4126,198,2026-02-14 14:07:08.373570,2,104.58,Home,0.0,209.16
38241,4911,97,2026-02-14 14:07:08.373570,1,210.48,Sports,0.2,168.38
38242,4668,128,2026-02-14 14:07:08.373570,4,452.36,Home,0.0,1809.44
38243,4874,40,2026-02-14 14:07:08.373570,1,219.64,Electronics,0.2,175.71
38244,965,19,2026-02-14 14:07:08.373570,1,327.0,Beauty,0.0,327.0
38245,2580,30,2026-02-14 14:07:08.373570,1,384.48,Electronics,0.1,346.03
38246,2261,182,2026-02-14 14:07:08.373570,4,310.94,Sports,0.0,1243.76
38247,1037,63,2026-02-14 14:07:08.373570,1,161.78,Home,0.0,161.78
38248,919,104,2026-02-14 14:07:08.373570,1,242.22,Sports,0.1,218.0
38249,3628,90,2026-02-14 14:07:08.373570,3,167.65,Home,0.0,502.95
38250,4465,101,2026-02-14 14:07:08.373570,1,278.39,Beauty,0.1,250.55
38251,1553,164,2026-02-14 14:07:08.373570,1,286.76,Clothing,0.1,258.08
38252,2446,73,2026-02-14 14:07:08.373570,1,464.98,Sports,0.0,464.98
38253,2248,45,2026-02-14 14:07:08.373570,1,61.23,Beauty,0.3,42.86
38254,4663,148,2026-02-14 14:07:08.373570,2,473.11,Electronics,0.0,946.22
38255,4245,117,2026-02-14 14:07:08.373570,1,78.63,Beauty,0.0,78.63
38256,4800,67,2026-02-14 14:07:08.373570,3,54.6,Sports,0.0,163.8
38257,1761,13,2026-02-14 14:07:08.373570,1,359.39,Beauty,0.0,359.39
38258,1912,105,2026-02-14 14:07:08.373570,1,104.91,Clothing,0.0,104.91
38259,3806,43,2026-02-14 14:07:08.373570,2,285.7,Beauty,0.1,514.26
38260,3686,177,2026-02-14 14:07:08.373570,1,110.25,Home,0.1,99.22
38261,3222,101,2026-02-14 14:07:08.373570,2,278.39,Beauty,0.0,556.78
38262,4486,159,2026-02-14 14:07:08.373570,2,197.36,Sports,0.0,394.72
38263,971,44,2026-02-14 14:07:08.373570,1,244.73,Sports,0.3,171.31
38264,742,87,2026-02-15 14:07:08.373570,1,241.42,Home,0.0,241.42
38265,2072,90,2026-02-15 14:07:08.373570,1,167.65,Home,0.1,150.89
38266,138,111,2026-02-15 14:07:08.373570,3,327.89,Home,0.0,983.67
38267,4516,127,2026-02-15 14:07:08.373570,1,311.24,Electronics,0.0,311.24
38268,3580,76,2026-02-15 14:07:08.373570,1,424.26,Beauty,0.0,424.26
38269,681,193,2026-02-15 14:07:08.373570,2,401.36,Home,0.1,722.45
38270,2207,24,2026-02-15 14:07:08.373570,2,355.91,Beauty,0.0,711.82
38271,2084,91,2026-02-15 14:07:08.373570,1,46.76,Clothing,0.1,42.08
38272,176,30,2026-02-15 14:07:08.373570,2,384.48,Electronics,0.2,615.17
38273,2900,189,2026-02-15 14:07:08.373570,5,225.33,Sports,0.0,1126.65
38274,283,80,2026-02-15 14:07:08.373570,1,451.47,Home,0.0,451.47
38275,4519,50,2026-02-15 14:07:08.373570,3,210.64,Home,0.1,568.73
38276,4634,166,2026-02-15 14:07:08.373570,1,33.5,Electronics,0.0,33.5
38277,1062,108,2026-02-15 14:07:08.373570,3,456.52,Beauty,0.0,1369.56
38278,3614,11,2026-02-15 14:07:08.373570,1,231.97,Electronics,0.0,231.97
38279,671,68,2026-02-15 14:07:08.373570,1,123.21,Sports,0.0,123.21
38280,3229,101,2026-02-15 14:07:08.373570,1,278.39,Beauty,0.0,278.39
38281,76,64,2026-02-15 14:07:08.373570,1,485.94,Sports,0.3,340.16
38282,2712,96,2026-02-15 14:07:08.373570,2,316.66,Beauty,0.0,633.32
38283,1522,47,2026-02-15 14:07:08.373570,2,371.6,Electronics,0.0,743.2
38284,3670,25,2026-02-15 14:07:08.373570,2,271.75,Electronics,0.1,489.15
38285,4536,12,2026-02-15 14:07:08.373570,1,261.31,Clothing,0.0,261.31
38286,4864,60,2026-02-15 14:07:08.373570,1,259.85,Home,0.1,233.87
38287,224,194,2026-02-15 14:07:08.373570,1,129.22,Beauty,0.0,129.22
38288,1230,38,2026-02-15 14:07:08.373570,1,36.53,Electronics,0.0,36.53
38289,3963,135,2026-02-15 14:07:08.373570,1,281.99,Sports,0.0,281.99
38290,2215,138,2026-02-15 14:07:08.373570,2,190.47,Clothing,0.2,304.75
38291,57,112,2026-02-15 14:07:08.373570,3,436.88,Beauty,0.0,1310.64
38292,2118,150,2026-02-15 14:07:08.373570,2,46.34,Clothing,0.0,92.68
38293,2878,185,2026-02-15 14:07:08.373570,1,243.2,Clothing,0.2,194.56
38294,3428,198,2026-02-15 14:07:08.373570,2,104.58,Home,0.0,209.16
38295,1509,57,2026-02-15 14:07:08.373570,1,292.1,Beauty,0.0,292.1
38296,2537,65,2026-02-15 14:07:08.373570,2,67.75,Home,0.3,94.85
38297,4182,150,2026-02-15 14:07:08.373570,1,46.34,Clothing,0.0,46.34
38298,3857,200,2026-02-15 14:07:08.373570,2,406.64,Clothing,0.3,569.3
38299,394,42,2026-02-15 14:07:08.373570,3,54.26,Beauty,0.0,162.78
38300,3171,156,2026-02-15 14:07:08.373570,1,415.21,Electronics,0.0,415.21
38301,4637,75,2026-02-15 14:07:08.373570,3,318.7,Sports,0.0,956.1
38302,1211,185,2026-02-15 14:07:08.373570,2,243.2,Clothing,0.2,389.12
38303,4032,159,2026-02-15 14:07:08.373570,1,197.36,Sports,0.0,197.36
38304,4734,128,2026-02-15 14:07:08.373570,1,452.36,Home,0.1,407.12
38305,754,176,2026-02-15 14:07:08.373570,2,115.36,Electronics,0.0,230.72
38306,4819,117,2026-02-15 14:07:08.373570,1,78.63,Beauty,0.0,78.63
38307,4011,95,2026-02-15 14:07:08.373570,1,390.62,Electronics,0.2,312.5
38308,476,75,2026-02-15 14:07:08.373570,1,318.7,Sports,0.0,318.7
38309,2497,11,2026-02-15 14:07:08.373570,6,231.97,Electronics,0.1,1252.64
38310,3087,154,2026-02-15 14:07:08.373570,3,342.9,Electronics,0.2,822.96
38311,2769,50,2026-02-15 14:07:08.373570,1,210.64,Home,0.0,210.64
38312,2808,8,2026-02-15 14:07:08.373570,4,165.82,Clothing,0.0,663.28
38313,2811,29,2026-02-15 14:07:08.373570,4,212.25,Beauty,0.3,594.3
38314,1640,105,2026-02-15 14:07:08.373570,2,104.91,Clothing,0.0,209.82
38315,2940,192,2026-02-15 14:07:08.373570,1,44.89,Clothing,0.0,44.89
38316,18,64,2026-02-15 14:07:08.373570,2,485.94,Sports,0.0,971.88
38317,2461,135,2026-02-15 14:07:08.373570,5,281.99,Sports,0.0,1409.95
38318,1229,120,2026-02-15 14:07:08.373570,1,260.53,Clothing,0.0,260.53
38319,2027,67,2026-02-15 14:07:08.373570,1,54.6,Sports,0.1,49.14
38320,4728,162,2026-02-15 14:07:08.373570,1,274.02,Electronics,0.3,191.81
38321,3667,8,2026-02-15 14:07:08.373570,1,165.82,Clothing,0.1,149.24
38322,2401,51,2026-02-15 14:07:08.373570,1,477.01,Home,0.2,381.61
38323,2063,35,2026-02-15 14:07:08.373570,4,376.71,Home,0.0,1506.84
38324,802,115,2026-02-15 14:07:08.373570,1,272.91,Electronics,0.0,272.91
38325,1956,29,2026-02-15 14:07:08.373570,1,212.25,Beauty,0.0,212.25
38326,3154,145,2026-02-15 14:07:08.373570,2,290.22,Beauty,0.0,580.44
38327,143,103,2026-02-15 14:07:08.373570,2,54.62,Beauty,0.0,109.24
38328,453,113,2026-02-15 14:07:08.373570,1,376.68,Clothing,0.0,376.68
38329,3622,88,2026-02-15 14:07:08.373570,1,281.38,Electronics,0.0,281.38
38330,2874,193,2026-02-15 14:07:08.373570,1,401.36,Home,0.0,401.36
38331,3579,37,2026-02-15 14:07:08.373570,2,477.02,Electronics,0.0,954.04
38332,122,194,2026-02-15 14:07:08.373570,1,129.22,Beauty,0.2,103.38
38333,1867,129,2026-02-15 14:07:08.373570,4,481.52,Sports,0.0,1926.08
38334,2294,133,2026-02-15 14:07:08.373570,1,112.08,Home,0.0,112.08
38335,2450,19,2026-02-15 14:07:08.373570,2,327.0,Beauty,0.0,654.0
38336,1301,168,2026-02-15 14:07:08.373570,1,227.75,Home,0.0,227.75
38337,2090,180,2026-02-15 14:07:08.373570,1,388.18,Sports,0.2,310.54
38338,3533,132,2026-02-15 14:07:08.373570,1,267.35,Clothing,0.0,267.35
38339,4442,53,2026-02-15 14:07:08.373570,1,155.29,Sports,0.0,155.29
38340,3260,87,2026-02-15 14:07:08.373570,1,241.42,Home,0.1,217.28
38341,899,78,2026-02-15 14:07:08.373570,1,183.59,Clothing,0.0,183.59
38342,2431,112,2026-02-15 14:07:08.373570,1,436.88,Beauty,0.0,436.88
38343,1069,4,2026-02-15 14:07:08.373570,2,27.18,Clothing,0.0,54.36
38344,2646,144,2026-02-15 14:07:08.373570,1,140.12,Clothing,0.2,112.1
38345,2822,58,2026-02-15 14:07:08.373570,1,295.86,Clothing,0.2,236.69
38346,3009,16,2026-02-15 14:07:08.373570,2,282.47,Electronics,0.1,508.45
38347,148,11,2026-02-15 14:07:08.373570,1,231.97,Electronics,0.0,231.97
38348,1209,113,2026-02-15 14:07:08.373570,2,376.68,Clothing,0.0,753.36
38349,2361,103,2026-02-15 14:07:08.373570,1,54.62,Beauty,0.2,43.7
38350,4745,39,2026-02-15 14:07:08.373570,1,302.46,Clothing,0.0,302.46
38351,911,95,2026-02-15 14:07:08.373570,4,390.62,Electronics,0.2,1249.98
38352,1719,30,2026-02-15 14:07:08.373570,1,384.48,Electronics,0.0,384.48
38353,3597,69,2026-02-15 14:07:08.373570,1,32.82,Beauty,0.0,32.82
38354,900,185,2026-02-15 14:07:08.373570,2,243.2,Clothing,0.0,486.4
38355,787,10,2026-02-15 14:07:08.373570,3,221.55,Beauty,0.0,664.65
38356,2799,178,2026-02-15 14:07:08.373570,1,98.94,Electronics,0.0,98.94
38357,557,144,2026-02-15 14:07:08.373570,1,140.12,Clothing,0.2,112.1
38358,1949,63,2026-02-15 14:07:08.373570,2,161.78,Home,0.0,323.56
38359,1079,186,2026-02-15 14:07:08.373570,1,477.63,Clothing,0.0,477.63
38360,721,80,2026-02-15 14:07:08.373570,2,451.47,Home,0.1,812.65
38361,4506,36,2026-02-15 14:07:08.373570,4,381.81,Home,0.0,1527.24
38362,649,40,2026-02-15 14:07:08.373570,2,219.64,Electronics,0.0,439.28
38363,4971,71,2026-02-15 14:07:08.373570,2,426.65,Sports,0.0,853.3
38364,3082,48,2026-02-15 14:07:08.373570,1,385.97,Beauty,0.0,385.97
38365,3240,3,2026-02-15 14:07:08.373570,3,156.04,Sports,0.3,327.68
38366,2090,153,2026-02-15 14:07:08.373570,2,496.37,Sports,0.0,992.74
38367,2102,150,2026-02-15 14:07:08.373570,1,46.34,Clothing,0.1,41.71
38368,1615,194,2026-02-15 14:07:08.373570,1,129.22,Beauty,0.0,129.22
38369,322,75,2026-02-15 14:07:08.373570,1,318.7,Sports,0.1,286.83
38370,2998,81,2026-02-15 14:07:08.373570,2,488.48,Electronics,0.3,683.87
38371,182,161,2026-02-15 14:07:08.373570,3,221.74,Home,0.1,598.7
38372,1853,13,2026-02-15 14:07:08.373570,2,359.39,Beauty,0.0,718.78
38373,4020,121,2026-02-15 14:07:08.373570,1,465.25,Beauty,0.2,372.2
38374,1594,71,2026-02-15 14:07:08.373570,1,426.65,Sports,0.0,426.65
38375,3999,64,2026-02-15 14:07:08.373570,2,485.94,Sports,0.1,874.69
38376,4980,186,2026-02-15 14:07:08.373570,1,477.63,Clothing,0.2,382.1
38377,3095,190,2026-02-15 14:07:08.373570,4,155.95,Clothing,0.0,623.8
38378,1113,78,2026-02-15 14:07:08.373570,1,183.59,Clothing,0.2,146.87
38379,2531,197,2026-02-15 14:07:08.373570,1,478.0,Sports,0.0,478.0
38380,4411,43,2026-02-15 14:07:08.373570,1,285.7,Beauty,0.0,285.7
38381,3998,134,2026-02-15 14:07:08.373570,1,267.1,Beauty,0.3,186.97
38382,1484,116,2026-02-15 14:07:08.373570,1,378.42,Sports,0.2,302.74
38383,2412,128,2026-02-15 14:07:08.373570,4,452.36,Home,0.0,1809.44
38384,3917,112,2026-02-15 14:07:08.373570,1,436.88,Beauty,0.2,349.5
38385,2069,161,2026-02-15 14:07:08.373570,1,221.74,Home,0.0,221.74
38386,2108,1,2026-02-15 14:07:08.373570,1,269.03,Electronics,0.0,269.03
38387,2794,176,2026-02-15 14:07:08.373570,2,115.36,Electronics,0.1,207.65
38388,2392,109,2026-02-15 14:07:08.373570,1,207.84,Home,0.0,207.84
38389,3683,103,2026-02-15 14:07:08.373570,2,54.62,Beauty,0.0,109.24
38390,3515,117,2026-02-15 14:07:08.373570,3,78.63,Beauty,0.1,212.3
38391,4641,173,2026-02-15 14:07:08.373570,1,355.25,Home,0.0,355.25
38392,2249,39,2026-02-15 14:07:08.373570,1,302.46,Clothing,0.0,302.46
38393,1621,138,2026-02-15 14:07:08.373570,3,190.47,Clothing,0.1,514.27
38394,4294,79,2026-02-15 14:07:08.373570,1,453.92,Clothing,0.0,453.92
38395,1004,190,2026-02-15 14:07:08.373570,1,155.95,Clothing,0.0,155.95
38396,3038,142,2026-02-15 14:07:08.373570,1,380.0,Electronics,0.1,342.0
38397,1298,5,2026-02-15 14:07:08.373570,2,28.25,Beauty,0.0,56.5
38398,2122,1,2026-02-15 14:07:08.373570,2,269.03,Electronics,0.1,484.25
38399,3832,166,2026-02-15 14:07:08.373570,1,33.5,Electronics,0.0,33.5
38400,1102,197,2026-02-15 14:07:08.373570,1,478.0,Sports,0.1,430.2
38401,4282,27,2026-02-15 14:07:08.373570,3,438.04,Home,0.0,1314.12
38402,3117,124,2026-02-15 14:07:08.373570,3,94.67,Beauty,0.0,284.01
38403,3644,122,2026-02-15 14:07:08.373570,2,438.41,Sports,0.0,876.82
38404,1084,109,2026-02-15 14:07:08.373570,2,207.84,Home,0.0,415.68
38405,4131,125,2026-02-15 14:07:08.373570,4,185.24,Home,0.0,740.96
38406,1085,7,2026-02-15 14:07:08.373570,1,372.17,Sports,0.0,372.17
38407,1194,32,2026-02-15 14:07:08.373570,1,44.79,Sports,0.1,40.31
38408,4851,175,2026-02-15 14:07:08.373570,1,455.35,Beauty,0.1,409.82
38409,1840,111,2026-02-15 14:07:08.373570,1,327.89,Home,0.0,327.89
38410,4751,94,2026-02-15 14:07:08.373570,2,78.37,Clothing,0.1,141.07
38411,3960,12,2026-02-15 14:07:08.373570,2,261.31,Clothing,0.1,470.36
38412,1736,118,2026-02-15 14:07:08.373570,5,180.65,Home,0.1,812.92
