customer_id,age,region
4019,28,West
4020,33,West
4021,61,South
4022,18,West
4023,18,Central
4024,44,South
4025,26,South
4026,31,West
4027,25,East
4028,31,North
4029,54,East
4030,44,East
4031,45,South
4032,18,South
4033,21,South
4034,18,Central
4035,25,Central
4036,46,North
4037,41,South
4038,32,West
4039,34,South
4040,26,Central
4041,37,South
4042,44,Central
4043,18,South
4044,38,West
4045,46,North
4046,30,West
4047,43,Central
4048,68,East
4049,33,West
4050,39,South
4051,26,North
4052,37,South
4053,40,South
4054,37,West
4055,22,North
4056,37,East
4057,52,South
4058,40,North
4059,46,East
4060,32,South
4061,43,North
4062,38,West
4063,23,South
4064,38,South
4065,23,North
4066,27,South
4067,37,East
4068,38,South
4069,20,Central
4070,47,East
4071,41,North
4072,26,East
4073,18,Central
4074,33,Central
4075,29,South
4076,36,South
4077,30,West
4078,18,East
4079,30,West
4080,31,Central
4081,42,South
4082,26,South
4083,55,South
4084,18,North
4085,50,Central
4086,32,South
4087,45,Central
4088,35,South
4089,48,East
4090,30,Central
4091,21,West
4092,52,North
4093,33,West
4094,37,Central
4095,49,South
4096,22,Central
4097,42,North
4098,27,Central
4099,33,South
4100,35,West
4101,18,East
4102,25,West
4103,51,South
4104,45,South
4105,34,North
4106,37,Central
4107,31,Central
4108,51,West
4109,32,East
4110,37,East
4111,48,North
4112,25,South
4113,53,North
4114,18,Central
4115,54,South
4116,30,North
4117,32,West
4118,18,Central
4119,29,East
4120,22,North
4121,27,Central
4122,33,Central
4123,46,East
4124,37,East
4125,38,East
4126,21,North
4127,24,East
4128,56,West
4129,26,Central
4130,54,East
4131,32,Central
4132,35,South
4133,47,South
4134,50,East
4135,33,Central
4136,30,South
4137,34,East
4138,39,Central
4139,45,East
4140,35,Central
4141,42,South
4142,54,East
4143,39,South
4144,38,East
4145,18,North
4146,18,South
4147,39,South
4148,33,West
4149,28,South
4150,37,Central
4151,34,East
4152,48,North
4153,36,Central
4154,26,Central
4155,46,Central
4156,32,Central
4157,41,North
4158,29,West
4159,27,South
4160,36,Central
4161,35,South
4162,40,South
4163,31,Central
4164,18,West
4165,29,South
4166,44,East
4167,31,South
4168,32,Central
4169,46,North
4170,26,South
4171,18,West
4172,33,East
4173,29,East
4174,23,North
4175,32,North
4176,40,South
4177,34,Central
4178,38,West
4179,56,East
4180,30,North
4181,38,West
4182,28,Central
4183,24,East
4184,27,East
4185,29,Central
4186,39,East
4187,63,Central
4188,26,East
4189,30,South
4190,34,Central
4191,39,West
4192,38,South
4193,50,West
4194,18,East
4195,18,West
4196,29,South
4197,48,Central
4198,18,North
4199,18,West
4200,41,North
4201,37,West
4202,21,West
4203,23,Central
4204,23,East
4205,36,South
4206,27,South
4207,40,South
4208,18,East
4209,24,North
4210,21,South
4211,31,North
4212,28,East
4213,44,East
4214,18,Central
4215,35,South
4216,41,Central
4217,57,South
4218,29,East
4219,38,East
4220,18,West
4221,18,West
4222,45,East
4223,34,East
4224,49,North
4225,18,North
4226,41,Central
4227,57,West
4228,40,West
4229,38,East
4230,35,East
4231,18,Central
4232,51,West
4233,27,North
4234,41,South
4235,18,Central
4236,20,South
4237,52,North
4238,30,North
4239,52,South
4240,34,Central
4241,18,South
4242,45,Central
4243,27,Central
4244,43,East
4245,35,West
4246,18,West
4247,36,North
4248,61,East
4249,40,West
4250,34,Central
4251,47,Central
4252,37,South
4253,37,South
4254,21,Central
4255,37,Central
4256,47,South
4257,24,West
4258,52,North
4259,33,South
4260,24,West
4261,46,West
4262,31,West
4263,44,East
4264,31,East
4265,34,West
4266,40,Central
4267,38,East
4268,18,South
4269,21,East
4270,46,Central
4271,33,North
4272,28,East
4273,18,West
4274,22,West
4275,18,West
4276,33,North
4277,27,Central
4278,23,South
4279,34,Central
4280,39,North
4281,60,West
4282,18,Central
4283,48,South
4284,46,West
4285,25,South
4286,37,East
4287,29,South
4288,37,West
4289,53,East
4290,42,West
4291,41,West
4292,29,East
4293,18,South
4294,32,North
4295,49,North
4296,18,North
4297,22,North
4298,36,Central
4299,23,North
4300,25,East
4301,29,North
4302,18,West
4303,23,North
4304,43,South
4305,19,East
4306,18,East
4307,27,Central
4308,43,West
4309,32,East
4310,29,South
4311,35,North
4312,18,East
4313,40,South
4314,39,North
4315,30,Central
4316,47,East
4317,21,East
4318,48,South
4319,36,West
4320,30,Central
4321,34,West
4322,33,East
4323,49,West
4324,22,North
4325,25,Central
4326,47,West
4327,27,North
4328,45,South
4329,55,West
4330,30,Central
4331,43,North
4332,21,West
4333,44,South
4334,37,West
4335,40,North
4336,27,West
4337,18,Central
4338,41,East
4339,18,North
4340,31,North
4341,46,North
4342,37,North
4343,58,West
4344,47,Central
4345,27,South
4346,35,Central
4347,34,North
4348,18,West
4349,23,West
4350,28,North
4351,18,West
4352,35,North
4353,32,Central
4354,18,East
4355,39,West
4356,43,North
4357,37,North
4358,31,West
4359,42,South
4360,43,North
4361,38,West
4362,25,North
4363,38,South
4364,49,East
4365,27,South
4366,60,Central
4367,28,West
4368,35,South
4369,26,East
4370,37,North
4371,18,West
4372,28,South
4373,21,East
4374,36,South
4375,46,Central
4376,42,West
4377,18,North
4378,59,East
4379,38,South
4380,25,West
4381,36,South
4382,37,West
4383,26,Central
4384,37,South
4385,27,Central
4386,30,East
4387,26,Central
4388,18,West
4389,36,East
4390,42,South
4391,41,South
4392,44,West
4393,38,North
4394,28,North
4395,45,South
4396,18,West
4397,24,North
4398,23,Central
4399,47,South
4400,46,Central
4401,40,West
4402,47,Central
4403,24,North
4404,39,North
4405,33,East
4406,45,South
4407,33,West
4408,30,South
4409,41,Central
4410,45,West
4411,26,West
4412,34,North
4413,22,Central
4414,18,North
4415,37,North
4416,42,East
4417,38,North
4418,18,South
4419,30,West
4420,18,North
4421,51,South
4422,21,Central
4423,50,West
4424,46,Central
4425,24,South
4426,21,Central
4427,39,Central
4428,24,Central
4429,36,North
4430,29,North
4431,18,North
4432,18,West
4433,37,South
4434,28,North
4435,28,Central
4436,43,Central
4437,49,Central
4438,31,Central
4439,30,East
4440,41,West
4441,18,South
4442,37,South
4443,41,North
4444,43,East
4445,18,South
4446,25,West
4447,24,Central
4448,36,North
4449,40,West
4450,52,South
4451,29,East
4452,29,North
4453,48,South
4454,38,North
4455,50,South
4456,38,Central
4457,21,East
4458,19,Central
4459,18,South
4460,42,West
4461,49,Central
4462,57,West
4463,45,South
4464,48,East
4465,28,West
4466,21,South
4467,45,West
4468,40,Central
4469,36,South
4470,39,Central
4471,38,North
4472,50,South
4473,50,West
4474,41,North
4475,45,Central
4476,41,Central
4477,29,West
4478,44,North
4479,18,East
4480,47,West
4481,20,Central
4482,38,South
4483,24,North
4484,41,East
4485,34,South
4486,18,North
4487,40,West
4488,28,West
4489,45,North
4490,35,East
4491,39,North
4492,23,South
4493,27,South
4494,29,West
4495,45,North
4496,55,West
4497,25,East
4498,47,South
4499,18,Central
4500,20,Central
4501,23,North
4502,18,North
4503,18,Central
4504,39,North
4505,32,South
4506,39,East
4507,43,East
4508,38,West
4509,42,South
4510,34,North
4511,20,North
4512,47,West
4513,27,West
4514,23,North
4515,32,North
4516,24,South
4517,29,West
4518,39,South
4519,39,North
4520,24,Central
4521,29,Central
4522,47,North
4523,40,West
4524,59,Central
4525,49,West
4526,48,Central
4527,18,West
4528,44,Central
4529,34,West
4530,28,South
4531,37,West
4532,46,South
4533,41,South
4534,24,North
4535,43,South
4536,27,East
4537,37,South
4538,31,West
4539,32,South
4540,44,West
4541,22,West
4542,58,East
4543,18,South
4544,27,South
4545,39,Central
4546,42,Central
4547,33,North
4548,34,West
4549,39,East
4550,32,Central
4551,51,South
4552,45,North
4553,45,East
4554,23,South
4555,34,South
4556,31,West
4557,22,West
4558,39,Central
4559,28,Central
4560,42,South
4561,22,South
4562,55,Central
4563,24,Central
4564,37,South
4565,44,East
4566,28,South
4567,45,East
4568,20,East
4569,52,South
4570,35,North
4571,27,Central
4572,31,West
4573,44,South
4574,27,East
4575,26,South
4576,32,Central
4577,20,East
4578,56,West
4579,28,West
4580,44,West
4581,37,North
4582,23,East
4583,34,East
4584,44,North
4585,32,East
4586,49,North
4587,47,South
4588,46,Central
4589,29,West
4590,22,North
4591,27,North
4592,37,North
4593,41,South
4594,18,North
4595,34,Central
4596,36,Central
4597,31,West
4598,50,South
4599,40,Central
4600,50,East
4601,32,East
4602,46,East
4603,54,North
4604,50,North
4605,21,East
4606,31,West
4607,30,West
4608,40,North
4609,43,East
4610,24,West
4611,35,North
4612,18,East
4613,52,South
4614,28,East
4615,35,East
4616,31,Central
4617,48,Central
4618,18,South
4619,34,South
4620,33,East
4621,29,West
4622,55,South
4623,24,East
4624,44,North
4625,39,Central
4626,50,West
4627,26,East
4628,26,North
4629,48,Central
4630,40,North
4631,18,East
4632,28,South
4633,39,Central
4634,45,North
4635,26,South
4636,18,West
4637,41,East
4638,20,East
4639,18,Central
4640,18,North
4641,44,West
4642,36,Central
4643,32,Central
4644,51,North
4645,42,West
4646,54,North
4647,18,East
4648,34,South
4649,18,East
4650,32,East
4651,32,Central
4652,42,East
4653,35,West
4654,42,East
4655,43,West
4656,60,North
4657,31,Central
4658,23,West
4659,37,East
4660,25,Central
4661,52,Central
4662,31,West
4663,28,West
4664,29,South
4665,43,South
4666,33,Central
4667,27,South
4668,54,East
4669,24,North
4670,35,Central
4671,42,North
4672,18,South
4673,40,West
4674,22,Central
4675,44,South
4676,23,East
4677,43,Central
4678,48,Central
4679,45,West
4680,38,Central
4681,32,West
4682,28,South
4683,52,East
4684,26,East
4685,22,Central
4686,42,Central
4687,25,South
4688,23,West
4689,18,East
4690,29,West
4691,34,South
4692,37,East
4693,46,East
4694,41,North
4695,32,South
4696,32,South
4697,41,North
4698,50,West
4699,36,North
4700,29,South
4701,23,West
4702,18,East
4703,42,North
4704,41,West
4705,41,West
4706,33,West
4707,51,North
4708,29,East
4709,46,West
4710,34,North
4711,27,South
4712,42,North
4713,39,North
4714,39,North
4715,35,West
4716,34,North
4717,63,South
4718,49,West
4719,43,South
4720,36,Central
4721,47,North
4722,41,West
4723,35,West
4724,31,North
4725,34,East
4726,18,East
4727,37,South
4728,29,North
4729,54,North
4730,35,Central
4731,20,East
4732,34,East
4733,22,North
4734,40,South
4735,38,North
4736,46,South
4737,25,East
4738,35,Central
4739,18,West
4740,43,East
4741,41,South
4742,40,North
4743,35,East
4744,39,Central
4745,54,South
4746,31,North
4747,36,West
4748,21,South
4749,24,North
4750,36,West
4751,48,North
4752,31,West
4753,32,West
4754,30,West
4755,28,North
4756,38,West
4757,18,South
4758,50,Central
4759,27,Central
4760,43,West
4761,19,Central
4762,43,Central
4763,43,West
4764,39,West
4765,23,South
4766,37,East
4767,20,North
4768,31,West
4769,47,West
4770,44,Central
4771,35,South
4772,23,Central
4773,42,West
4774,35,West
4775,18,Central
4776,44,West
4777,34,East
4778,49,North
4779,21,North
4780,18,North
4781,38,East
4782,38,West
4783,18,Central
4784,23,South
4785,68,West
4786,31,East
4787,43,East
4788,27,North
4789,18,West
4790,32,North
4791,31,South
4792,30,North
4793,33,South
4794,38,East
4795,33,North
4796,19,North
4797,40,Central
4798,18,East
4799,18,Central
4800,43,South
4801,41,South
4802,34,East
4803,18,South
4804,26,East
4805,31,South
4806,18,West
4807,26,North
4808,42,West
4809,52,East
4810,29,East
4811,44,West
4812,18,North
4813,42,North
4814,25,Central
4815,38,South
4816,32,Central
4817,50,North
4818,24,West
4819,42,South
4820,31,West
4821,33,Central
4822,32,East
4823,24,West
4824,34,Central
4825,34,Central
4826,37,Central
4827,36,East
4828,44,East
4829,46,East
4830,22,South
4831,45,East
4832,20,East
4833,42,East
4834,42,West
4835,18,East
4836,36,South
4837,29,Central
4838,25,West
4839,51,North
4840,27,East
4841,25,Central
4842,35,Central
4843,43,West
4844,33,North
4845,48,South
4846,41,Central
4847,18,Central
4848,28,Central
4849,28,Central
4850,40,West
4851,18,North
4852,65,Central
4853,41,South
4854,36,South
4855,49,East
4856,63,Central
4857,45,Central
4858,46,Central
4859,36,Central
4860,33,Central
4861,29,South
4862,25,North
4863,26,North
4864,18,East
4865,34,South
4866,18,Central
4867,37,North
4868,34,West
4869,36,West
4870,28,West
4871,71,Central
4872,51,Central
4873,20,East
4874,37,East
4875,27,East
4876,22,West
4877,18,Central
4878,40,West
4879,26,East
4880,46,Central
4881,46,South
4882,51,North
4883,24,North
4884,40,East
4885,42,West
4886,29,South
4887,25,Central
4888,54,West
4889,37,East
4890,42,West
4891,25,East
4892,20,North
4893,28,North
4894,33,West
4895,22,South
4896,34,Central
4897,18,East
4898,21,Central
4899,43,North
4900,42,South
4901,30,South
4902,22,Central
4903,22,North
4904,30,Central
4905,42,West
4906,46,South
4907,29,South
4908,21,West
4909,38,North
4910,25,South
4911,28,East
4912,50,East
4913,44,North
4914,36,West
4915,19,Central
4916,37,North
4917,47,Central
4918,30,North
4919,51,East
4920,50,West
4921,54,East
4922,38,West
4923,42,Central
4924,51,North
4925,40,South
4926,28,South
4927,29,West
4928,37,West
4929,19,East
4930,33,South
4931,48,East
4932,18,Central
4933,53,South
4934,48,Central
4935,29,North
4936,41,East
4937,35,West
4938,49,South
4939,46,East
4940,18,West
4941,42,North
4942,32,South
4943,35,Central
4944,26,North
4945,55,West
4946,47,South
4947,26,South
4948,18,North
4949,30,South
4950,40,West
4951,37,North
4952,50,Central
4953,44,North
4954,46,North
4955,38,Central
4956,18,West
4957,32,East
4958,47,East
4959,34,Central
4960,41,West
4961,31,South
4962,22,Central
4963,33,East
4964,38,West
4965,27,North
4966,32,West
4967,23,West
4968,48,East
4969,31,East
4970,52,South
4971,53,South
4972,34,Central
4973,22,North
4974,18,South
4975,18,East
4976,18,West
4977,51,Central
4978,36,South
4979,39,West
4980,18,West
4981,20,South
4982,45,North
4983,38,North
4984,33,Central
4985,41,North
4986,54,Central
4987,32,East
4988,35,South
4989,37,West
4990,63,Central
4991,18,North
4992,43,Central
4993,33,Central
4994,41,North
4995,27,North
4996,34,South
4997,43,West
4998,72,South
4999,44,South
5000,24,North
