customer_id,recency,frequency,monetary
2335,9,14,4099.41
2336,50,16,9748.95
2337,7,14,8473.9
2338,13,10,3638.1
2339,14,17,5162.83
2340,26,13,7151.41
2341,11,13,4831.95
2342,6,9,4758.0199999999995
2343,3,15,7208.59
2344,27,13,4474.99
2345,44,8,3818.05
2346,0,12,5928.89
2347,70,11,4603.8099999999995
2348,6,16,7748.99
2349,2,12,4906.99
2350,13,17,7294.61
2351,29,12,4150.28
2352,34,9,4283.83
2353,17,13,7929.8099999999995
2354,6,17,9543.17
2355,39,12,3764.52
2356,8,12,5059.87
2357,17,25,13750.3
2358,15,10,3518.06
2359,113,4,1134.6399999999999
2360,18,17,5398.3
2361,9,17,6748.45
2362,102,10,5511.49
2363,20,11,2910.77
2364,167,6,3297.83
2365,34,11,7677.01
2366,10,7,2246.28
2367,8,11,5535.01
2368,67,14,6948.57
2369,16,9,5068.19
2370,0,12,5666.719999999999
2371,31,17,7751.280000000001
2372,1,10,4015.85
2373,1,12,3490.32
2374,48,14,5073.72
2375,30,9,3364.58
2376,30,16,4998.2699999999995
2377,15,11,4148.64
2378,27,14,5957.639999999999
2379,7,7,3363.2
2380,4,10,3845.38
2381,121,15,6907.04
2382,73,12,3817.24
2383,9,12,4844.3
2384,68,12,4153.9
2385,17,11,5503.77
2386,3,10,5211.67
2387,45,17,7164.74
2388,38,13,5464.49
2389,40,11,6290.91
2390,75,10,3547.83
2391,0,20,8971.29
2392,25,12,8754.07
2393,6,14,6588.88
2394,3,13,4944.25
2395,1,17,7059.7
2396,30,12,4473.35
2397,42,13,5013.34
2398,1,18,6639.6
2399,0,7,2787.86
2400,9,8,5701.09
2401,107,10,4167.91
2402,5,11,4739.83
2403,2,16,6135.31
2404,20,9,4397.13
2405,8,14,5805.7300000000005
2406,126,9,4229.19
2407,37,11,4821.34
2408,27,15,6183.910000000001
2409,81,8,3130.9399999999996
2410,6,7,3071.44
2411,21,18,8317.93
2412,42,8,4987.6900000000005
2413,24,14,5640.33
2414,43,9,4069.99
2415,44,16,6445.11
2416,7,15,6040.7
2417,108,11,6101.0599999999995
2418,46,14,5206.07
2419,28,21,8559.23
2420,18,17,8579.83
2421,48,11,2741.23
2422,14,16,9668.45
2423,10,18,6636.22
2424,23,17,6836.81
2425,5,11,4381.76
2426,3,12,4754.9
2427,11,8,7161.71
2428,11,14,7307.32
2429,33,14,7915.96
2430,0,13,6691.13
2431,0,10,7158.07
2432,72,8,3823.08
2433,101,9,6087.24
2434,0,5,1650.99
2435,60,12,7312.7699999999995
2436,54,9,4733.98
2437,21,14,9154.07
2438,13,16,6509.16
2439,7,11,3302.21
2440,1,9,2883.84
2441,10,18,5688.41
2442,55,12,4043.29
2443,17,13,6781.91
2444,76,14,5765.94
2445,126,7,4405.57
2446,10,18,9622.41
2447,46,18,7645.29
2448,30,9,2693.22
2449,45,14,3684.89
2450,72,11,3957.2799999999997
2451,47,18,7573.73
2452,35,13,7936.45
2453,15,16,7619.15
2454,58,10,3732.56
2455,28,10,2568.84
2456,8,9,5728.52
2457,10,11,3672.5699999999997
2458,9,7,2299.4
2459,23,19,7135.36
2460,41,13,5367.32
2461,8,17,7186.87
2462,6,8,3725.1200000000003
2463,10,9,6297.66
2464,38,12,5216.4400000000005
2465,106,13,7966.52
2466,36,9,4381.37
2467,22,12,5660.09
2468,4,11,6047.2699999999995
2469,5,12,5162.29
2470,6,16,7490.64
2471,18,11,4594.36
2472,29,20,9864.79
2473,17,8,2377.33
2474,17,9,5334.43
2475,27,16,6592.51
2476,13,8,2620.06
2477,24,13,5885.21
2478,25,17,7765.96
2479,21,12,4447.92
2480,39,15,6222.43
2481,13,11,4707.17
2482,33,12,5230.86
2483,24,9,3235.63
2484,11,13,4461.9
2485,35,18,6773.1900000000005
2486,5,13,3950.4900000000002
2487,46,16,5584.84
2488,13,10,3820.76
2489,26,20,8784.86
2490,78,12,5748.39
2491,53,11,3822.04
2492,30,15,6489.19
2493,3,15,4067.46
2494,36,10,7249.08
2495,45,11,3850.63
2496,0,12,6828.85
2497,18,12,5160.12
2498,18,9,2561.41
2499,26,13,4910.49
2500,8,11,3772.0
2501,29,9,3948.9900000000002
2502,20,18,6874.71
2503,10,12,3159.01
2504,15,16,7352.8
2505,59,12,5191.97
2506,23,11,4140.29
2507,17,15,6275.78
2508,67,7,4227.3099999999995
2509,15,15,5562.93
2510,9,15,4653.19
2511,6,8,3548.7599999999998
2512,5,12,4744.71
2513,18,17,5746.74
2514,3,17,5928.99
2515,9,12,7160.61
2516,73,15,6625.59
2517,18,8,5608.5599999999995
2518,6,12,3385.82
2519,36,10,4831.46
2520,16,13,5011.76
2521,2,14,7816.05
2522,18,10,1827.97
2523,42,5,2404.21
2524,18,15,7550.87
2525,12,14,4888.35
2526,10,16,6430.25
2527,21,20,6386.4
2528,24,17,9615.38
2529,3,11,5229.18
2530,28,19,10247.85
2531,17,22,11388.7
2532,39,11,3598.92
2533,18,9,2551.96
2534,45,14,6992.65
2535,17,16,6757.33
2536,64,15,5078.85
2537,13,10,6575.89
2538,6,16,7840.0599999999995
2539,18,10,5146.91
2540,5,20,8703.19
2541,25,13,7440.0199999999995
2542,18,12,5848.09
2543,94,10,3875.9
2544,18,13,5887.26
2545,28,11,3305.19
2546,1,7,3075.38
2547,18,14,6975.54
2548,1,13,7727.43
2549,9,13,6275.44
2550,43,12,6080.97
2551,0,13,5573.47
2552,54,12,4632.02
2553,10,13,4530.69
2554,30,15,8233.43
2555,56,11,4045.92
2556,3,13,6700.6
2557,1,15,4542.86
2558,8,11,4419.63
2559,7,14,7761.72
2560,22,14,6424.59
2561,134,7,3141.65
2562,0,13,6424.14
2563,25,22,10429.43
2564,30,7,3967.0099999999998
2565,2,22,10472.17
2566,38,15,7177.2
2567,36,15,6147.4400000000005
2568,39,13,3950.34
2569,15,13,6856.13
2570,3,7,3973.09
2571,4,13,3877.1800000000003
2572,6,14,5144.21
2573,8,19,9354.59
2574,103,10,5691.16
2575,10,13,3297.17
2576,9,12,5569.76
2577,31,7,4345.26
2578,4,11,4421.89
2579,19,9,4868.5
2580,41,11,3696.05
2581,31,16,4918.64
2582,64,8,2210.5
2583,31,13,8205.84
2584,29,13,7710.36
2585,10,14,7429.53
2586,3,13,4621.52
2587,62,11,3064.23
2588,3,12,6463.42
2589,15,9,5485.7
2590,29,11,5001.5
2591,105,7,2430.19
2592,24,16,5982.29
2593,0,16,9315.810000000001
2594,16,9,2863.62
2595,17,13,4168.72
2596,24,19,6492.47
2597,29,12,5198.0
2598,63,10,5210.32
2599,31,11,4266.5
2600,16,15,7450.34
2601,25,22,7666.86
2602,52,10,6333.42
2603,8,10,4407.83
2604,14,11,6202.23
2605,14,11,5846.990000000001
2606,4,12,8000.71
2607,0,10,4206.53
2608,51,9,4657.66
2609,104,9,3778.23
2610,7,10,3066.1
2611,16,16,6191.54
2612,25,7,3471.1
2613,38,13,4234.93
2614,17,12,4796.59
2615,18,14,7051.280000000001
2616,32,16,6052.43
2617,23,14,4852.06
2618,4,18,7824.72
2619,2,11,3719.19
2620,137,20,7210.9
2621,31,13,5629.96
2622,33,13,5395.56
2623,22,12,6915.87
2624,91,8,2373.5099999999998
2625,9,18,8570.22
2626,13,10,2933.94
2627,25,15,8113.47
2628,115,10,4079.73
2629,3,16,7983.06
2630,48,13,5849.27
2631,9,19,5965.63
2632,2,20,8004.88
2633,5,18,10974.199999999999
2634,8,11,5542.61
2635,26,10,2939.2999999999997
2636,18,10,6573.82
2637,25,15,4547.12
2638,20,21,8252.37
2639,5,7,2015.49
2640,28,15,6126.08
2641,8,16,6624.62
2642,12,11,4098.0599999999995
2643,8,10,4148.91
2644,64,15,5038.39
2645,37,10,5392.29
2646,4,17,8459.12
2647,0,10,7471.599999999999
2648,16,16,5356.1
2649,43,10,2966.87
2650,25,13,5075.43
2651,11,10,5486.03
2652,36,14,5824.45
2653,23,14,4940.45
2654,6,12,4030.45
2655,45,21,8440.15
2656,61,10,3912.5099999999998
2657,10,14,8483.380000000001
2658,45,9,5202.21
2659,3,9,3445.23
2660,46,8,7649.61
2661,18,8,4287.48
2662,10,13,6351.08
2663,8,10,3980.91
2664,37,11,8657.26
2665,22,12,3367.17
2666,53,18,8298.66
2667,46,13,3998.83
2668,29,6,2237.68
2669,11,17,8836.96
2670,9,7,2982.86
2671,37,8,3548.6
2672,88,6,2202.9300000000003
2673,7,16,7209.91
2674,59,11,4880.17
2675,30,16,6399.27
2676,18,10,3669.01
2677,41,8,4320.62
2678,11,8,2957.75
2679,8,12,5078.0599999999995
2680,17,10,3217.05
2681,51,12,4403.29
2682,1,17,6337.68
2683,0,10,4479.05
2684,39,13,7517.9400000000005
2685,16,11,4371.32
2686,36,16,6588.65
2687,23,8,3751.96
2688,24,17,8288.3
2689,45,13,9307.96
2690,6,11,4877.51
2691,51,15,6914.41
2692,11,15,5460.35
2693,39,16,6087.41
2694,40,11,4543.98
2695,20,13,5925.73
2696,13,11,5388.12
2697,40,18,8999.37
2698,0,10,4760.67
2699,25,16,7086.48
2700,7,9,4314.09
2701,18,18,7794.29
2702,12,16,7028.38
2703,71,18,7990.88
2704,42,21,9937.81
2705,0,20,12168.68
2706,60,8,3063.87
2707,61,10,4182.33
2708,39,14,6814.25
2709,27,12,4222.6900000000005
2710,41,10,3091.32
2711,91,6,2225.37
2712,32,15,5617.25
2713,22,4,2349.37
2714,39,11,3963.1
2715,23,10,2962.28
2716,54,11,2447.2
2717,95,14,5252.34
2718,26,12,6635.5
2719,13,15,8289.22
2720,70,16,7874.0
2721,41,13,5725.06
2722,14,13,5512.07
2723,7,16,6824.34
2724,7,15,5054.89
2725,21,12,4745.68
2726,40,8,4050.0
2727,94,12,6026.5199999999995
2728,149,9,2932.6600000000003
2729,19,15,6273.09
2730,5,14,5401.34
2731,3,19,7423.13
2732,15,12,5048.36
2733,55,16,9640.84
2734,60,10,4411.62
2735,20,16,10241.56
2736,7,13,3992.6800000000003
2737,35,15,3766.0
2738,8,14,5966.37
2739,11,5,1588.8200000000002
2740,74,15,8448.72
2741,151,11,4977.62
2742,17,9,3992.26
2743,7,11,7387.05
2744,35,13,3064.12
2745,9,16,7031.4800000000005
2746,69,12,5541.12
2747,13,12,3512.49
2748,4,11,3870.6399999999994
2749,20,15,5179.16
2750,4,11,4812.95
2751,3,13,6142.900000000001
2752,38,10,5951.45
2753,6,17,7708.38
2754,7,13,5632.77
2755,41,17,3954.64
2756,48,14,4862.12
2757,26,11,4591.2699999999995
2758,14,14,4462.28
2759,4,18,9642.039999999999
2760,49,11,5212.0
2761,59,10,2868.83
2762,3,13,5299.1900000000005
2763,67,17,11373.16
2764,5,13,7786.45
2765,2,13,6094.74
2766,6,14,7220.4
2767,10,11,6513.21
2768,40,13,3224.27
2769,49,14,5015.469999999999
2770,17,13,6090.0599999999995
2771,69,11,2807.88
2772,13,12,5024.4800000000005
2773,49,13,5087.3099999999995
2774,7,15,7064.74
2775,17,9,2941.04
2776,2,15,5653.05
2777,40,14,8864.85
2778,11,13,5167.26
2779,24,12,4018.8399999999997
2780,12,11,6909.44
2781,13,19,10653.26
2782,13,10,2938.5
2783,86,10,2646.33
2784,24,7,2601.86
2785,9,8,2813.67
2786,4,12,4953.56
2787,12,13,6205.38
2788,40,12,4869.08
2789,23,9,2627.2
2790,17,16,6083.99
2791,8,20,11419.62
2792,38,15,6593.24
2793,49,13,6855.39
2794,43,11,4325.73
2795,8,14,7088.54
2796,55,15,5578.47
2797,37,14,7000.79
2798,3,20,10459.05
2799,52,13,3277.18
2800,4,14,5734.1
2801,8,16,7147.5
2802,6,9,4850.51
2803,26,11,4940.63
2804,50,13,4886.92
2805,4,13,4487.82
2806,9,7,3328.6099999999997
2807,4,14,6601.0
2808,75,13,4005.32
2809,75,18,7183.93
2810,32,12,4312.45
2811,18,10,2951.2
2812,71,14,6917.16
2813,27,19,8180.54
2814,4,13,5312.98
2815,6,13,6774.74
2816,3,6,3720.63
2817,18,18,7221.26
2818,65,10,2140.69
2819,14,13,6605.67
2820,8,12,6232.3
2821,17,17,9050.58
2822,9,13,6217.47
2823,29,18,9550.14
2824,10,10,6124.96
2825,11,21,11391.6
2826,13,8,2767.55
2827,14,16,6623.42
2828,88,14,5503.17
2829,14,21,7872.4
2830,39,10,5200.35
2831,27,12,5635.52
2832,21,15,6748.86
2833,1,17,7094.46
2834,21,12,6550.39
2835,105,10,4989.87
2836,1,12,6372.0199999999995
2837,159,4,2704.5699999999997
2838,36,17,7708.61
2839,4,11,3183.13
2840,10,14,8618.32
2841,15,11,3315.94
2842,58,9,7458.62
2843,43,12,5888.379999999999
2844,19,13,3105.16
2845,5,17,8614.98
2846,4,13,5965.34
2847,15,9,5034.1
2848,0,12,4110.54
2849,5,16,9416.56
2850,21,14,7844.38
2851,9,16,8846.18
2852,58,15,8597.41
2853,24,13,4468.4
2854,15,11,4065.49
2855,102,8,2321.81
2856,0,15,8428.81
2857,7,15,7953.72
2858,46,20,8236.23
2859,0,12,3748.29
2860,45,10,4818.93
2861,17,14,7283.8
2862,31,12,3603.62
2863,65,19,7327.1
2864,33,17,6772.45
2865,0,12,4517.24
2866,10,13,6235.6900000000005
2867,17,15,6003.01
2868,5,15,7629.48
2869,25,12,4119.24
2870,20,10,4119.36
2871,6,14,8990.0
2872,119,6,1774.8799999999999
2873,7,13,4634.48
2874,4,17,7927.7
2875,13,13,4980.51
2876,10,15,5960.88
2877,9,14,6073.2
2878,2,16,9889.13
2879,55,9,3263.66
2880,52,13,4062.66
2881,46,12,5529.18
2882,29,11,3398.27
2883,29,13,7931.9
2884,8,13,5625.4400000000005
2885,71,12,5952.7300000000005
2886,36,21,7009.0199999999995
2887,17,10,3354.18
2888,7,15,7523.68
2889,2,14,8779.28
2890,44,8,4895.58
2891,13,14,5088.15
2892,7,12,4876.83
2893,32,12,5907.36
2894,4,10,4029.01
2895,18,12,9179.83
2896,2,14,9129.25
2897,7,19,7290.22
2898,19,19,7272.18
2899,9,11,4718.5
2900,8,20,10516.93
2901,53,12,5351.99
2902,18,15,5269.8
2903,14,17,8370.83
2904,45,10,3623.9
2905,35,12,4360.16
2906,40,9,6491.0599999999995
2907,0,9,3230.48
2908,47,18,7196.14
2909,50,9,4919.03
2910,10,14,3528.0
2911,18,10,2564.27
2912,42,16,5742.7699999999995
2913,10,20,5716.25
2914,4,10,5577.78
2915,16,13,4110.21
2916,3,17,8956.46
2917,46,12,3855.87
2918,6,12,4603.89
2919,29,12,4810.63
2920,16,15,4658.16
2921,76,9,5172.22
2922,4,13,5075.71
2923,117,11,2442.46
2924,128,9,2709.15
2925,4,21,7508.5
2926,2,15,6433.349999999999
2927,3,13,6158.16
2928,17,17,10047.88
2929,8,15,5144.8
2930,13,13,8225.11
2931,126,4,2258.37
2932,65,17,6044.23
2933,69,9,3528.07
2934,108,13,6512.849999999999
2935,3,11,6354.530000000001
2936,9,11,2667.2200000000003
2937,16,7,2387.58
2938,0,10,3564.9
2939,17,18,8411.37
2940,24,19,7771.94
2941,2,13,6399.52
2942,17,9,3248.41
2943,17,12,5913.01
2944,14,9,5624.07
2945,4,14,6194.81
2946,39,19,10074.18
2947,73,12,3333.68
2948,86,11,4805.0
2949,1,15,7732.73
2950,51,13,6779.6
2951,39,12,5120.21
2952,25,17,6126.48
2953,3,15,9020.84
2954,95,7,2411.35
2955,7,13,7295.63
2956,15,11,5047.56
2957,12,9,3152.5
2958,9,14,7359.79
2959,7,8,2380.59
2960,4,19,6740.17
2961,3,13,6973.030000000001
2962,29,12,6780.75
2963,12,12,4627.62
2964,3,10,5200.1
2965,34,11,4362.44
2966,13,8,2609.4700000000003
2967,4,17,7917.219999999999
2968,95,11,8277.41
2969,26,9,3095.06
2970,3,15,7254.12
2971,0,8,3895.44
2972,40,15,4953.64
2973,0,12,5446.0
2974,7,12,5646.14
2975,20,15,7595.110000000001
2976,60,10,2214.54
2977,6,11,6855.26
2978,93,10,5347.12
2979,3,8,2985.7599999999998
2980,5,13,8092.740000000001
2981,9,20,6609.82
2982,28,11,5995.11
2983,69,7,2987.75
2984,46,13,5890.19
2985,25,6,2919.03
2986,75,10,3592.66
2987,8,15,5253.3
2988,3,13,6028.56
2989,38,9,4002.7200000000003
2990,22,4,1931.7400000000002
2991,1,12,3202.56
2992,2,16,8212.54
2993,47,15,8976.32
2994,3,14,4140.05
2995,6,20,11138.18
2996,59,12,6122.150000000001
2997,82,14,8122.2699999999995
2998,0,13,4659.74
2999,39,7,5007.49
3000,51,17,7167.34
3001,9,11,6215.610000000001
3002,27,8,2877.6200000000003
3003,11,22,10996.48
3004,11,21,10641.53
3005,10,16,6868.9400000000005
3006,20,10,5540.31
3007,14,11,6373.9
3008,25,20,9777.22
3009,10,13,7267.49
3010,97,11,4929.22
3011,10,11,4914.35
3012,5,12,4306.76
3013,31,13,6176.37
3014,8,10,3786.12
3015,43,15,4432.16
3016,20,14,7039.18
3017,15,15,8695.050000000001
3018,10,10,4109.46
3019,42,11,5597.3
3020,20,12,5227.34
3021,3,13,4790.55
3022,38,12,3996.1800000000003
3023,6,12,4132.13
3024,92,11,4954.88
3025,41,6,2534.5899999999997
3026,10,11,4098.46
3027,19,9,3320.6499999999996
3028,3,12,5138.64
3029,17,10,6115.93
3030,60,12,4061.81
3031,8,10,3564.69
3032,33,13,5952.73
3033,0,19,8920.41
3034,17,12,3538.3199999999997
3035,7,13,3766.91
3036,18,19,6471.55
3037,10,7,2528.7200000000003
3038,0,17,8250.91
3039,10,11,4962.57
3040,20,7,2062.08
3041,17,12,5429.1900000000005
3042,25,9,5806.429999999999
3043,21,18,7740.889999999999
3044,8,8,3070.86
3045,118,14,6805.04
3046,47,18,6659.74
3047,6,13,4332.23
3048,28,15,6569.82
3049,185,13,4894.04
3050,3,7,4405.08
3051,13,14,5993.29
3052,26,17,7830.69
3053,2,20,7240.89
3054,21,11,5685.51
3055,10,8,2343.9500000000003
3056,151,12,4660.43
3057,7,13,4381.88
3058,39,8,2236.31
3059,25,11,5385.77
3060,199,4,1015.4100000000001
3061,45,7,2262.76
3062,3,15,7591.9
3063,7,16,10293.529999999999
3064,0,11,4724.1
3065,4,10,3640.31
3066,27,10,5325.01
3067,1,9,2286.06
3068,38,6,4293.18
3069,12,16,7572.77
3070,64,7,3134.71
3071,60,12,7138.83
3072,7,14,5093.04
3073,2,11,4166.14
3074,7,9,3694.96
3075,9,14,4689.45
3076,37,14,5543.73
3077,8,9,4635.860000000001
3078,13,17,10732.96
3079,6,12,6816.36
3080,4,15,6326.0
3081,11,14,6229.3099999999995
3082,39,18,9088.29
3083,0,18,8964.52
3084,9,9,4772.34
3085,13,10,5828.56
3086,35,13,6320.29
3087,8,24,10037.29
3088,67,11,5149.42
3089,0,20,7224.4400000000005
3090,1,9,4358.19
3091,27,15,5494.969999999999
3092,21,9,4070.92
3093,18,16,7113.85
3094,60,10,6133.02
3095,36,14,5694.9
3096,15,5,3860.9500000000003
3097,34,16,7424.17
3098,60,18,9167.56
3099,12,10,4616.7300000000005
3100,57,11,5503.92
3101,3,13,5066.3
3102,7,11,3622.96
3103,7,10,4317.75
3104,2,21,8840.59
3105,9,3,734.02
3106,17,7,3644.4300000000003
3107,81,10,4437.88
3108,68,15,4750.07
3109,18,15,5922.09
3110,58,9,3719.6
3111,35,14,3862.21
3112,3,12,4381.79
3113,0,13,8287.04
3114,6,8,2268.1
3115,14,18,4750.64
3116,5,10,3887.0099999999998
3117,39,13,4497.97
3118,15,11,6544.82
3119,22,12,3736.37
3120,10,16,8747.130000000001
3121,19,13,3601.4300000000003
3122,4,8,2515.1
3123,4,20,8635.2
3124,0,12,4119.55
3125,12,17,8005.25
3126,17,12,6308.84
3127,4,19,9210.74
3128,23,15,5187.55
3129,74,7,4529.62
3130,41,8,2671.23
3131,8,9,4908.2
3132,10,15,5665.94
3133,78,12,6372.719999999999
3134,16,18,8445.82
3135,107,8,4695.32
3136,21,13,5205.09
3137,59,14,4194.56
3138,2,15,7077.78
3139,130,7,6364.8
3140,75,15,5444.030000000001
3141,14,11,5094.03
3142,30,11,4736.93
3143,179,7,1679.46
3144,1,11,6921.66
3145,15,10,3461.81
3146,144,10,4284.55
3147,66,16,7384.64
3148,47,12,8082.35
3149,128,10,3952.63
3150,35,14,8535.44
3151,11,13,4195.25
3152,27,14,6606.52
3153,17,13,7612.06
3154,12,15,7926.18
3155,3,11,3135.2
3156,11,15,6819.2
3157,4,16,9302.37
3158,9,24,12791.210000000001
3159,26,13,4270.1
3160,15,20,10436.56
3161,18,10,2417.64
3162,80,14,8275.61
3163,50,16,8456.82
3164,17,15,6144.97
3165,16,9,4278.42
3166,25,15,4461.0599999999995
3167,25,17,7079.87
3168,25,10,2902.75
3169,8,12,6139.45
3170,69,18,7931.16
3171,29,13,6430.58
3172,20,15,7504.74
3173,8,11,5924.97
3174,11,16,5645.14
3175,0,10,6487.71
3176,101,10,3909.93
3177,46,17,5754.3
3178,35,11,4422.16
3179,40,12,6177.39
3180,57,12,5963.99
3181,18,13,8468.36
3182,14,12,7257.16
3183,0,18,8650.960000000001
3184,17,17,8831.89
3185,10,16,4049.2799999999997
3186,65,12,6846.9
3187,7,14,6290.139999999999
3188,3,12,5643.38
3189,2,14,9260.84
3190,42,11,5648.5
3191,0,23,13901.43
3192,11,8,4017.81
3193,21,13,3841.3900000000003
3194,81,9,2899.36
3195,2,18,5382.92
3196,55,13,8427.04
3197,36,18,7612.08
3198,3,9,3341.87
3199,1,10,3205.22
3200,67,12,4055.57
3201,39,13,4810.46
3202,10,15,7021.24
3203,2,10,3629.02
3204,10,8,2896.59
3205,38,9,3463.25
3206,1,15,6595.16
3207,4,12,3968.96
3208,24,10,4296.55
3209,10,16,7605.54
3210,66,12,2859.83
3211,25,14,8257.16
3212,113,7,2777.9700000000003
3213,4,10,3688.48
3214,25,13,5282.1900000000005
3215,19,15,6932.97
3216,17,19,6906.29
3217,6,13,7222.83
3218,29,15,7586.1
3219,91,6,4245.54
3220,5,20,10362.35
3221,30,11,4878.71
3222,9,14,6478.05
3223,18,12,6675.18
3224,21,18,8630.81
3225,58,11,5300.13
3226,2,18,7216.65
3227,17,11,5227.33
3228,0,22,10792.48
3229,16,18,8588.35
3230,40,15,6943.21
3231,67,10,5179.61
3232,52,13,6719.2
3233,3,22,8160.14
3234,5,14,4746.48
3235,47,5,1590.52
3236,39,17,5897.92
3237,25,14,5362.82
3238,5,10,3785.62
3239,40,15,6805.68
3240,0,9,4005.03
3241,28,12,3850.9
3242,39,7,3529.91
3243,151,7,3762.15
3244,17,19,6974.11
3245,29,19,8927.13
3246,16,12,4412.639999999999
3247,23,12,8764.53
3248,32,14,6647.1
3249,34,14,5930.61
3250,50,11,6358.889999999999
3251,40,17,7436.38
3252,36,11,4035.43
3253,45,5,1321.71
3254,4,11,4571.7
3255,53,7,2891.06
3256,2,18,9118.02
3257,3,15,7773.5
3258,40,18,6566.63
3259,3,15,10217.59
3260,59,8,4434.14
3261,8,14,5389.24
3262,17,18,6227.0
3263,9,10,4647.51
3264,18,12,5370.93
3265,37,11,4590.53
3266,82,11,5589.0
3267,181,9,5175.35
3268,27,7,1535.47
3269,35,7,3229.68
3270,58,4,1777.37
3271,95,9,9169.94
3272,74,14,5896.5
3273,19,11,5679.389999999999
3274,1,16,10463.95
3275,55,17,7149.21
3276,16,14,5614.76
3277,14,10,4133.27
3278,2,13,6698.099999999999
3279,84,11,3379.34
3280,66,10,3946.34
3281,5,19,6609.16
3282,8,10,4826.96
3283,25,12,4077.89
3284,25,19,9732.54
3285,18,9,4690.2300000000005
3286,86,12,3178.95
3287,8,12,3535.0
3288,17,14,5749.25
3289,31,9,4409.610000000001
3290,13,16,5652.76
3291,30,12,4950.01
3292,13,8,2693.08
3293,18,19,7436.28
3294,61,12,5533.22
3295,14,17,5284.88
3296,10,18,6153.21
3297,8,6,1623.2
3298,45,11,6147.37
3299,15,11,4667.43
3300,3,13,4744.3
3301,0,13,7605.39
3302,74,10,2909.87
3303,13,10,4405.96
3304,51,14,3697.39
3305,49,8,3059.22
3306,9,14,5545.06
3307,14,11,6861.79
3308,15,14,8706.19
3309,31,11,4107.53
3310,13,18,6048.29
3311,6,9,7571.33
3312,12,17,8733.56
3313,2,14,4860.17
3314,6,10,2580.3
3315,14,21,11536.03
3316,18,19,9925.5
3317,39,15,9686.54
3318,32,16,6055.6
3319,5,14,4225.66
3320,7,16,8885.03
3321,20,12,5925.68
3322,44,14,4918.63
3323,10,11,3639.63
3324,2,15,4032.33
3325,3,10,3747.85
3326,24,12,6982.66
3327,12,10,3400.0499999999997
3328,41,7,2540.11
3329,50,13,6318.1
3330,3,12,5789.7699999999995
3331,24,13,4978.97
3332,0,16,5561.97
3333,27,18,8664.4
3334,7,12,5760.89
3335,8,14,3209.19
3336,19,8,3482.86
3337,7,10,8740.73
3338,35,12,6408.0199999999995
3339,3,15,4313.09
3340,42,11,5886.9800000000005
3341,8,9,5012.82
3342,27,6,1302.13
3343,12,11,2922.63
3344,19,8,1968.6399999999999
3345,6,12,6126.06
3346,4,6,1091.3
3347,17,12,4278.46
3348,27,14,4135.639999999999
3349,130,8,2909.9300000000003
3350,13,12,4570.12
3351,45,15,5402.62
3352,18,17,6327.08
3353,4,13,4645.83
3354,38,15,6534.71
3355,5,9,3165.86
3356,41,13,5937.12
3357,25,15,5526.29
3358,26,13,6081.97
3359,3,15,6534.27
3360,35,14,5299.63
3361,36,18,9953.99
3362,5,18,6756.24
3363,86,11,6228.530000000001
3364,29,13,6888.8
3365,50,16,7802.49
3366,5,10,3809.23
3367,10,16,11233.01
3368,9,17,5169.32
3369,3,16,5819.59
3370,27,8,3753.63
3371,12,16,11170.58
3372,13,12,5766.67
3373,37,15,4656.05
3374,36,17,8981.54
3375,38,10,4273.38
3376,13,11,6343.7
3377,11,12,4438.88
3378,26,7,3457.3
3379,67,14,5944.46
3380,24,13,5811.099999999999
3381,5,14,8423.02
3382,33,16,4249.68
3383,0,13,7656.71
3384,50,12,5450.28
3385,3,14,6179.0
3386,6,12,5261.25
3387,18,15,6620.96
3388,7,11,4719.0
3389,12,14,8558.449999999999
3390,19,16,5493.41
3391,30,16,7824.28
3392,42,8,4147.74
3393,48,16,6848.94
3394,0,12,3786.23
3395,71,7,2841.96
3396,12,15,4797.97
3397,37,10,4621.22
3398,40,9,2760.89
3399,19,19,8774.19
3400,13,13,6040.63
3401,129,4,1365.88
3402,0,17,7343.02
3403,24,11,4617.27
3404,54,15,5956.42
3405,20,12,3194.0
3406,11,10,2957.88
3407,134,10,4477.71
3408,5,13,4643.36
3409,11,15,5527.91
3410,44,12,6180.8099999999995
3411,5,11,5136.14
3412,15,23,9535.39
3413,10,11,3634.04
3414,3,12,4830.39
3415,17,12,4229.95
3416,3,11,3960.14
3417,4,10,6108.36
3418,3,19,6329.05
3419,3,10,3295.0
3420,29,13,5122.85
3421,57,12,4362.93
3422,38,18,8141.25
3423,1,8,2805.5099999999998
3424,0,11,5301.6
3425,3,9,2878.0
3426,11,10,3944.83
3427,36,9,3244.92
3428,9,13,4476.55
3429,0,14,5047.65
3430,20,12,5035.02
3431,2,13,6784.82
3432,9,18,7269.77
3433,54,12,6638.820000000001
3434,58,17,8255.49
3435,37,11,3598.76
3436,16,11,3564.12
3437,2,20,6745.56
3438,10,13,5052.45
3439,8,16,5463.92
3440,10,13,4920.599999999999
3441,6,22,11307.64
3442,55,21,9460.46
3443,59,10,3896.3100000000004
3444,19,11,5276.8
3445,33,14,5543.78
3446,25,12,7885.4400000000005
3447,84,11,5247.62
3448,17,18,7798.82
3449,24,14,6701.41
3450,31,20,9640.95
3451,39,17,8566.32
3452,6,6,2301.5
3453,54,11,3178.77
3454,1,9,4520.030000000001
3455,17,19,8593.01
3456,13,12,2564.81
